img,link,skin;
/images/champion/skins/portrait/teemo-badger.jpg,/league-of-legends/skin/teemo-badger-433,Badger Teemo;
/images/champion/skins/portrait/corki-ufo.jpg,/league-of-legends/skin/corki-ufo-74,UFO Corki;
/images/champion/skins/portrait/tristana-earnest-elf.jpg,/league-of-legends/skin/tristana-earnest-elf-440,Earnest Elf Tristana;
/images/champion/skins/portrait/zilean-old-saint.jpg,/league-of-legends/skin/zilean-old-saint-533,Old Saint Zilean;
/images/champion/skins/portrait/dr-mundo-toxic-dr.jpg,/league-of-legends/skin/dr-mundo-toxic-dr-85,Toxic Dr. Mundo;
/images/champion/skins/portrait/master-yi-assassin.jpg,/league-of-legends/skin/master-yi-assassin-265,Assassin Master Yi;
/images/champion/skins/portrait/nidalee-classic.jpg,/league-of-legends/skin/nidalee-classic-297,Classic Nidalee;
/images/champion/skins/portrait/teemo-recon.jpg,/league-of-legends/skin/teemo-recon-432,Recon Teemo;
/images/champion/skins/portrait/veigar-white-mage.jpg,/league-of-legends/skin/veigar-white-mage-484,White Mage Veigar;
/images/champion/skins/portrait/nidalee-snow-bunny.jpg,/league-of-legends/skin/nidalee-snow-bunny-298,Snow Bunny Nidalee;
/images/champion/skins/portrait/nunu-amp-willump-workshop.jpg,/league-of-legends/skin/nunu-amp-willump-workshop-311,Workshop Nunu &amp; Willump
/images/champion/skins/portrait/teemo-happy-elf.jpg,/league-of-legends/skin/teemo-happy-elf-431,Happy Elf Teemo;
/images/champion/skins/portrait/tristana-riot-girl.jpg,/league-of-legends/skin/tristana-riot-girl-439,Riot Girl Tristana;
/images/champion/skins/portrait/warwick-grey.jpg,/league-of-legends/skin/warwick-grey-503,Grey Warwick;
/images/champion/skins/portrait/udyr-classic.jpg,/league-of-legends/skin/udyr-classic-468,Classic Udyr;
/images/champion/skins/portrait/ashe-freljord.jpg,/league-of-legends/skin/ashe-freljord-41,Freljord Ashe;
/images/champion/skins/portrait/blitzcrank-rusty.jpg,/league-of-legends/skin/blitzcrank-rusty-47,Rusty Blitzcrank;
/images/champion/skins/portrait/chogath-nightmare.jpg,/league-of-legends/skin/chogath-nightmare-68,Nightmare Cho'Gath;
/images/champion/skins/portrait/evelynn-shadow.jpg,/league-of-legends/skin/evelynn-shadow-96,Shadow Evelynn;
/images/champion/skins/portrait/katarina-mercenary.jpg,/league-of-legends/skin/katarina-mercenary-197,Mercenary Katarina;
/images/champion/skins/portrait/nunu-amp-willump-sasquatch.jpg,/league-of-legends/skin/nunu-amp-willump-sasquatch-310,Sasquatch Nunu &amp; Willump
/images/champion/skins/portrait/taric-emerald.jpg,/league-of-legends/skin/taric-emerald-427,Emerald Taric;
/images/champion/skins/portrait/twitch-kingpin.jpg,/league-of-legends/skin/twitch-kingpin-463,Kingpin Twitch;
/images/champion/skins/portrait/annie-goth.jpg,/league-of-legends/skin/annie-goth-33,Goth Annie;
/images/champion/skins/portrait/kayle-silver.jpg,/league-of-legends/skin/kayle-silver-204,Silver Kayle;
/images/champion/skins/portrait/rammus-king.jpg,/league-of-legends/skin/rammus-king-338,King Rammus;
/images/champion/skins/portrait/heimerdinger-classic.jpg,/league-of-legends/skin/heimerdinger-classic-153,Classic Heimerdinger;
/images/champion/skins/portrait/shaco-classic.jpg,/league-of-legends/skin/shaco-classic-371,Classic Shaco;
/images/champion/skins/portrait/nasus-classic.jpg,/league-of-legends/skin/nasus-classic-288,Classic Nasus;
/images/champion/skins/portrait/corki-classic.jpg,/league-of-legends/skin/corki-classic-73,Classic Corki;
/images/champion/skins/portrait/katarina-classic.jpg,/league-of-legends/skin/katarina-classic-196,Classic Katarina;
/images/champion/skins/portrait/twisted-fate-pax.jpg,/league-of-legends/skin/twisted-fate-pax-455,PAX Twisted Fate;
/images/champion/skins/portrait/blitzcrank-classic.jpg,/league-of-legends/skin/blitzcrank-classic-46,Classic Blitzcrank;
/images/champion/skins/portrait/dr-mundo-classic.jpg,/league-of-legends/skin/dr-mundo-classic-84,Classic Dr. Mundo;
/images/champion/skins/portrait/janna-classic.jpg,/league-of-legends/skin/janna-classic-163,Classic Janna;
/images/champion/skins/portrait/malphite-classic.jpg,/league-of-legends/skin/malphite-classic-248,Classic Malphite;
/images/champion/skins/portrait/gangplank-classic.jpg,/league-of-legends/skin/gangplank-classic-125,Classic Gangplank;
/images/champion/skins/portrait/taric-classic.jpg,/league-of-legends/skin/taric-classic-426,Classic Taric;
/images/champion/skins/portrait/kassadin-classic.jpg,/league-of-legends/skin/kassadin-classic-191,Classic Kassadin;
/images/champion/skins/portrait/veigar-classic.jpg,/league-of-legends/skin/veigar-classic-483,Classic Veigar;
